record - recordId,record - aatNedId,record - subjectId,record - status,record - pt,record - bt,record - uf,record - eq
300052257,800013293,300052257,voorkeursterm,convectors,warmteverdelingseenheden,convector,convector
300052261,800013294,300052261,voorkeursterm,radiatoren,warmteverdelingseenheden,radiator,radiator
300052264,800013295,300052264,voorkeursterm,spanten en spantonderdelen,overspannende en uitkragende bouwelementen,spant en spantonderdeel,spant en spantonderdeel
300052265,800013296,300052265,voorkeursterm,vloeren en vloeronderdelen,oppervlakte-elementen,,
300052266,800013297,300052266,voorkeursterm,daken en dakonderdelen,omsluitende structurele elementen,,
300052267,800013298,300052267,voorkeursterm,open haarden,haardsteden en haardstedeonderdelen,open haard,open haard
300052273,800013299,300052273,voorkeursterm,haardstedeonderdelen,haardsteden en haardstedeonderdelen,haardstedeonderdeel,haardstedeonderdeel
300052292,800013300,300052292,voorkeursterm,overhangende dakranden en overhangende dakrandonderdelen,externe dakonderdelen,,
300052342,800013301,300052342,voorkeursterm,haardstenen,haarden,haardsteen,haardsteen
300052347,800013302,300052347,voorkeursterm,schoorsteenmantels,haardstedeonderdelen,schoorsteenmantel,schoorsteenmantel
300052366,800013303,300052366,voorkeursterm,geveltoppen en geveltoponderdelen,muuronderdelen naar vorm of functie,,
300052367,800013304,300052367,voorkeursterm,muren en muuronderdelen,omsluitende structurele elementen,muur en muuronderdeel,muur en muuronderdeel
300052369,800013305,300052369,voorkeursterm,openingen en openingsonderdelen,architecturale elementen,opening en openingsonderdeel,opening en openingsonderdeel
300052371,800013306,300052371,voorkeursterm,deuren en deuronderdelen,deuropeningonderdelen,,
300052372,800013307,300052372,voorkeursterm,deuropeningen en deuropeningonderdelen,openingen naar vorm,,
300052373,800013308,300052373,voorkeursterm,hekken en hekonderdelen,poortonderdelen,,
300052375,800013309,300052375,voorkeursterm,vensters en vensteronderdelen,openingen naar vorm,,
300052379,800013310,300052379,voorkeursterm,maaswerk en maaswerkonderdelen,openingsonderdelen,,
300052381,800013311,300052381,voorkeursterm,traptreden en onderdelen van traptreden,traponderdelen,traptrede en onderdeel van traptrede,traptrede en onderdeel van traptrede
300052382,800013312,300052382,voorkeursterm,lijstwerken en lijstwerkonderdelen : architectonisch,oppervlakte-elementen,,
300052384,800013313,300052384,voorkeursterm,achterhaarden,haardonderdelen,achterhaard,achterhaard
300052387,800013314,300052387,voorkeursterm,voorhaarden,haardonderdelen,voorhaard,voorhaard
300052391,800013315,300052391,voorkeursterm,altaren en altaaronderdelen,kerkelijk roerend goed,,
300052392,800013316,300052392,voorkeursterm,meervoudige schoorstenen,schoorstenen,,
300052398,800013317,300052398,voorkeursterm,fabrieksschoorstenen,schoorstenen,fabrieksschoorsteen,fabrieksschoorsteen
300052407,800013318,300052407,voorkeursterm,boezems,schoorsteenonderdelen,boezem,boezem
300052411,800013319,300052411,voorkeursterm,schoorsteenkronen,schoorsteenonderdelen,schoorsteenkroon,schoorsteenkroon
300052523,800013320,300052523,voorkeursterm,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,systeemonderdelen,onderdeel van loodgieterswerk en afvoersysteem voor regenwater,onderdeel van loodgieterswerk en afvoersysteem voor regenwater
300052537,800013321,300052537,voorkeursterm,waterdistributiesystemen,sanitaire systemen,waterdistributiesysteem,waterdistributiesysteem
300052538,800013322,300052538,voorkeursterm,downfeed systems,waterdistributiesystemen,downfeed system,downfeed system
300052540,800013323,300052540,voorkeursterm,opwaartse waterdruksystemen,waterdistributiesystemen,opwaarts waterdruksysteem,opwaarts waterdruksysteem
300052546,800013324,300052546,voorkeursterm,sanitaire afvoersystemen,sanitaire systemen,sanitair afvoersysteem,sanitair afvoersysteem
300052551,800013325,300052551,voorkeursterm,regenwatersystemen,systemen naar functie,regenwatersysteem,regenwatersysteem
300052554,800013326,300052554,voorkeursterm,bezinkingsbassins,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,bezinkingsbassin,bezinkingsbassin
300052556,800013327,300052556,voorkeursterm,zinkputten,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,zinkput,zinkput
300052558,800013328,300052558,voorkeursterm,waterreservoirs,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,waterreservoir,waterreservoir
300052560,800013329,300052560,voorkeursterm,regenpijpen,pijpwerk,regenpijp,regenpijp
300052564,800013330,300052564,voorkeursterm,afvoerbuizen,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,afvoerbuis,afvoerbuis
300052565,800013331,300052565,voorkeursterm,dakgoten,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,dakgoot,dakgoot
300052572,800013332,300052572,voorkeursterm,pijpwerk,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,,
300052575,800013333,300052575,voorkeursterm,sanitaire installaties,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,sanitaire installatie,sanitaire installatie
300052581,800013334,300052581,voorkeursterm,lijnafwateringen,afvoerbuizen,lijnafwatering,lijnafwatering
300052586,800013335,300052586,voorkeursterm,vaste afvoeren,afvoerbuizen,vaste afvoer,vaste afvoer
300052594,800013336,300052594,voorkeursterm,regenwaterafvoerleidingen,afvoerbuizen,regenwaterafvoerleiding,regenwaterafvoerleiding
300052600,800013337,300052600,voorkeursterm,afvoerpijpen,pijpwerk,afvoerpijp,afvoerpijp
300052603,800013338,300052603,voorkeursterm,ontluchtingspijpen,pijpwerk,,
300052607,800013339,300052607,voorkeursterm,hoofdleidingen,pijpwerk,hoofdleiding,hoofdleiding
300052614,800013340,300052614,voorkeursterm,verticale afvoerpijpen,pijpwerk,verticale afvoerpijp,verticale afvoerpijp
300052617,800013341,300052617,voorkeursterm,binnenriolering,verticale afvoerpijpen,,
300052619,800013342,300052619,voorkeursterm,ontluchtingsleidingen,verticale afvoerpijpen,ontluchtingsleiding,ontluchtingsleiding
300052621,800013343,300052621,voorkeursterm,standleidingen,verticale afvoerpijpen,standleiding,standleiding
300052625,800013344,300052625,voorkeursterm,badkuipen,sanitaire installaties,badkuip,badkuip
300052630,800013345,300052630,voorkeursterm,bidets,sanitaire installaties,bidet,bidet
300052632,800013346,300052632,voorkeursterm,wastafels,gootstenen,wastafel,wastafel
300052634,800013347,300052634,voorkeursterm,gootstenen,sanitaire installaties,gootsteen,gootsteen
300052638,800013348,300052638,voorkeursterm,toiletten,sanitaire installaties,toilet,toilet
300052650,800013349,300052650,voorkeursterm,kwelputten,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,kwelput,kwelput
300052652,800013350,300052652,voorkeursterm,septische tanks,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,septische tank,septische tank
300052657,800013351,300052657,voorkeursterm,beerputten,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,beerput,beerput
300052660,800013352,300052660,voorkeursterm,sifons,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,sifon,sifon
300052669,800013353,300052669,voorkeursterm,boilers,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,boiler,boiler
300052673,800013354,300052673,voorkeursterm,wateropslagtanks,onderdelen van loodgieterswerk en afvoersystemen voor regenwater,wateropslagtank,wateropslagtank
300052675,800013355,300052675,voorkeursterm,zwanenhalzen,sifons,zwanenhals,zwanenhals
300052677,800013356,300052677,voorkeursterm,house traps,sifons,house trap,house trap
300052679,800013357,300052679,voorkeursterm,zonneboilers,boilers,zonneboiler,zonneboiler
300052683,800013358,300052683,voorkeursterm,"onderdelen van verwarmings-, ventilatie- en airconditioningsystemen",systeemonderdelen,"onderdeel van verwarmings-, ventilatie- en airconditioningsysteem","onderdeel van verwarmings-, ventilatie- en airconditioningsysteem"
300052727,800013359,300052727,voorkeursterm,communicatiesystemen,systemen naar functie,communicatiesysteem,communicatiesysteem
300052730,800013360,300052730,voorkeursterm,intercomsystemen,geluidssystemen,intercomsysteem,intercomsysteem
300052733,800013361,300052733,voorkeursterm,omroepsystemen,geluidssystemen,omroepsysteem,omroepsysteem
300052739,800013362,300052739,voorkeursterm,deurbellen,geluidssystemen,deurbel,deurbel
300052741,800013363,300052741,voorkeursterm,brandalarmsystemen,brandbeveiligingsystemen,brandalarmsysteem,brandalarmsysteem
300052744,800013364,300052744,voorkeursterm,auxiliary fire alarm systems,brandalarmsystemen,auxiliary fire alarm system,auxiliary fire alarm system
300052746,800013365,300052746,voorkeursterm,plaatselijke brandalarmsystemen,brandalarmsystemen,plaatselijk brandalarmsysteem,plaatselijk brandalarmsysteem
300052748,800013366,300052748,voorkeursterm,proprietary fire alarm systems,brandalarmsystemen,proprietary fire alarm system,proprietary fire alarm system
300052750,800013367,300052750,voorkeursterm,remote-station fire alarm systems,brandalarmsystemen,remote-station fire alarm system,remote-station fire alarm system
300052756,800013368,300052756,voorkeursterm,televisieantenne-systemen,communicatiesystemen,televisieantenne-systeem,televisieantenne-systeem
300052758,800013369,300052758,voorkeursterm,onderdelen van telecommunicatiesystemen,systeemonderdelen,onderdeel van telecommunicatiesysteem,onderdeel van telecommunicatiesysteem
300052763,800013370,300052763,voorkeursterm,brandverklikkers,onderdelen van brandalarmsystemen,brandverklikker,brandverklikker
300052765,800013371,300052765,voorkeursterm,brandmelders,brandverklikkers,brandmelder,brandmelder
300052768,800013372,300052768,voorkeursterm,rookmelders,onderdelen van brandalarmsystemen,rookmelder,rookmelder
300052771,800013373,300052771,voorkeursterm,ionisatie detectoren,rookmelders,ionisatie detector,ionisatie detector
300052775,800013374,300052775,voorkeursterm,fotoelektrische rookmelders,rookmelders,fotoelektrische rookmelder,fotoelektrische rookmelder
300052778,800013375,300052778,voorkeursterm,temperatuurmeters,brandverklikkers,temperatuurmeter,temperatuurmeter
300053001,800013376,300053001,voorkeursterm,Procedés en Technieken {TOPTERM},Facet Activiteiten,,
300053003,800013377,300053003,voorkeursterm,procedés en technieken naar specifiek type,procedés en technieken,,
300053004,800013378,300053004,voorkeursterm,absorptie,fysico-chemische procedés,geabsorbeerd,geabsorbeerd
300053005,800013379,300053005,voorkeursterm,geluidsabsorptie,akoestische begrippen,,
300053006,800013380,300053006,voorkeursterm,adsorptie,fysico-chemische procedés,geabsorbeerd,geabsorbeerd
300053007,800013381,300053007,voorkeursterm,assembleren,additieve- en verbindingsprocedés en -technieken,geassembleerd,geassembleerd
300053010,800013382,300053010,voorkeursterm,hechting,additieve- en verbindingsprocedés en -technieken,gehecht,gehecht
300053012,800013383,300053012,voorkeursterm,lijmen,hechting,gelijmd,gelijmd
300053013,800013384,300053013,voorkeursterm,vastkleven,hechting,vastgekleefd,vastgekleefd
300053014,800013385,300053014,voorkeursterm,verbinden,additieve- en verbindingsprocedés en -technieken,verbonden,verbonden
300053015,800013386,300053015,voorkeursterm,bevestigen,assembleren,bevestigd,bevestigd
300053016,800013387,300053016,voorkeursterm,vastbouten,bevestigen,vastgebout,vastgebout
300053017,800013388,300053017,voorkeursterm,vastspijkeren,bevestigen,vastgespijkerd,vastgespijkerd
300053018,800013389,300053018,voorkeursterm,vastpinnen,bevestigen,vastgepind,vastgepind
300053019,800013390,300053019,voorkeursterm,vastklinken,bevestigen,vastgeklonken,vastgeklonken
300053020,800013391,300053020,voorkeursterm,schroeven,bevestigen,geschroefd,geschroefd
300053021,800013392,300053021,voorkeursterm,nieten,bevestigen,geniet,geniet
300053022,800013393,300053022,voorkeursterm,lamineren,additieve- en verbindingsprocedés en -technieken,gelamineerd,gelamineerd
300053023,800013394,300053023,voorkeursterm,verstek bewerken,additieve- en verbindingsprocedés en -technieken,verstek bewerkt,verstek bewerkt
