ODIS_ID,ODIS URI,RECORD_OMSCHRIJVING,Soort_N,Waarde_N
21830,http://www.odis.be/lnk/PS_21830,Alexander De Legher (1747-1818),F1N5,"De Legher, Alexander"
21831,http://www.odis.be/lnk/PS_21831,Joannes Delestré (1822-1898),F1N5,"Delestré, Joannes"
21832,http://www.odis.be/lnk/PS_21832,Petrus De Leye (1770-1822),F1N5,"De Leye, Petrus"
21833,http://www.odis.be/lnk/PS_21833,Hugo De Lil (1935-),F1N5,"De Lil, Hugo"
21834,http://www.odis.be/lnk/PS_21834,Camillus De Lobelle (1864-1923),F1N5,"De Lobelle, Camillus"
21835,http://www.odis.be/lnk/PS_21835,Joannes Delval (1783-1858),F1N5,"Delval, Joannes"
21835,http://www.odis.be/lnk/PS_21835,Joannes Delval (1783-1858),F4N5,"Delvael, Joannes"
21836,http://www.odis.be/lnk/PS_21836,Emmanuël De Paepe (1803-1848),F1N5,"De Paepe, Emmanuël"
21837,http://www.odis.be/lnk/PS_21837,Guilelmus De Permentier (1790-1818),F1N5,"De Permentier, Guilelmus"
21839,http://www.odis.be/lnk/PS_21839,Petrus De Prez (1826-1887),F1N5,"De Prez, Petrus"
21840,http://www.odis.be/lnk/PS_21840,Pieter-Jan De Rammelaere (1738-1817),F1N5,"De Rammelaere, Pieter-Jan"
21841,http://www.odis.be/lnk/PS_21841,Gislenus De Reu (1754-1808),F1N5,"De Reu, Gislenus"
21842,http://www.odis.be/lnk/PS_21842,Dominicus De Sadeleer (1822-1891),F1N5,"De Sadeleer, Dominicus"
21843,http://www.odis.be/lnk/PS_21843,Dominicus De Sadeleir (1832-1892),F1N5,"De Sadeleir, Dominicus"
21844,http://www.odis.be/lnk/PS_21844,Jozef De Schaepdryver (1887-1942),F1N5,"De Schaepdryver, Jozef"
21845,http://www.odis.be/lnk/PS_21845,Karel De Schepper (1839-1924),F1N5,"De Schepper, Karel"
21846,http://www.odis.be/lnk/PS_21846,Isidoor De Sitter (1845-1913),F1N5,"De Sitter, Isidoor"
21847,http://www.odis.be/lnk/PS_21847,Franciscus De Smedt (1754-1815),F1N5,"De Smedt, Franciscus"
21848,http://www.odis.be/lnk/PS_21848,Constantinus De Smet (1866-1927),F1N5,"De Smet, Constantinus"
21849,http://www.odis.be/lnk/PS_21849,Leo De Smet (1909-1950),F1N5,"De Smet, Leo"
21850,http://www.odis.be/lnk/PS_21850,Philemon De Smet (1892-1949),F1N5,"De Smet, Philemon"
21851,http://www.odis.be/lnk/PS_21851,Carolus De Temmerman (1740-1819),F1N5,"De Temmerman, Carolus"
21852,http://www.odis.be/lnk/PS_21852,Jos De Swerts (1890-1939),F1N5,"De Swerts, Jos"
21853,http://www.odis.be/lnk/PS_21853,Antoon Labeeuw (1909-1996),F1N5,"Labeeuw, Antoon"
21854,http://www.odis.be/lnk/PS_21854,Petrus De Ridder (1818-1881),F1N5,"De Ridder, Petrus"
21855,http://www.odis.be/lnk/PS_21855,Joannes De Roeck (1815-1894),F1N5,"De Roeck, Joannes"
21856,http://www.odis.be/lnk/PS_21856,Vincent De Roeck (1700-1815),F1N5,"De Roeck, Vincent"
21857,http://www.odis.be/lnk/PS_21857,Rochus De Ronge (1756-1804),F1N5,"De Ronge, Rochus"
21858,http://www.odis.be/lnk/PS_21858,Petrus De Rop (1840-1897),F1N5,"De Rop, Petrus"
21859,http://www.odis.be/lnk/PS_21859,Gerard De Spiegeleer (1945-),F1N5,"De Spiegeleer, Gerard"
21860,http://www.odis.be/lnk/PS_21860,Josephus De Staercke (1872-1931),F1N5,"De Staercke, Josephus"
21861,http://www.odis.be/lnk/PS_21861,Adolphus De Vincke (1823-1848),F1N5,"De Vincke, Adolphus"
21862,http://www.odis.be/lnk/PS_21862,Joannes De Vlamynck (1798-1849),F1N5,"De Vlamynck, Joannes"
21863,http://www.odis.be/lnk/PS_21863,André Devos (1905-1957),F1N5,"Devos, André"
21864,http://www.odis.be/lnk/PS_21864,Robert Debels (1943-),F1N1,"Debels, Rob"
21864,http://www.odis.be/lnk/PS_21864,Robert Debels (1943-),F1N5,"Debels, Robert"
21867,http://www.odis.be/lnk/PS_21867,Mathilda De Vries (1899-1966),F1N5,"De Vries, Mathilda"
21869,http://www.odis.be/lnk/PS_21869,Sylvain Claeys (1875-1935),F1N5,"Claeys, Sylvain"
21870,http://www.odis.be/lnk/PS_21870,Omer Geysels (1855-1946),F1N5,"Geysels, Omer"
21871,http://www.odis.be/lnk/PS_21871,Jules Heyse (1867-1943),F1N5,"Heyse, Jules"
21872,http://www.odis.be/lnk/PS_21872,Lutgarde Leën (1892-1944),F1N5,"Leën, Lutgarde"
21873,http://www.odis.be/lnk/PS_21873,Petrus Hertssens (1740-1806),F1N5,"Hertssens, Petrus"
21874,http://www.odis.be/lnk/PS_21874,Leonard Lippens (1852-1937),F1N5,"Lippens, Leonard"
21875,http://www.odis.be/lnk/PS_21875,Josephus Leclercq (1763-1826),F1N5,"Leclercq, Josephus"
21876,http://www.odis.be/lnk/PS_21876,Jan Rosier (1858-1931),F1N5,"Rosier, Jan"
21877,http://www.odis.be/lnk/PS_21877,Philippus Coene (1730-1805),F1N5,"Coene, Philippus"
21878,http://www.odis.be/lnk/PS_21878,Paulus De Neve (1800-1836),F1N5,"De Neve, Paulus"
21879,http://www.odis.be/lnk/PS_21879,Petrus Martens (1735-1803),F1N5,"Martens, Petrus"
21880,http://www.odis.be/lnk/PS_21880,Oliverus Herzet (1843-1904),F1N5,"Herzet, Oliverus"
21881,http://www.odis.be/lnk/PS_21881,Gulielmus Stynen (1831-1906),F1N5,"Stynen, Gulielmus"
21882,http://www.odis.be/lnk/PS_21882,Jaak Ballings (1881-1941),F1N5,"Ballings, Jaak"
21883,http://www.odis.be/lnk/PS_21883,Alfridus De Rache (1798-),F1N5,"De Rache, Alfridus"
21884,http://www.odis.be/lnk/PS_21884,Lambertus Haywegen (1751-1835),F1N5,"Haywegen, Lambertus"
21885,http://www.odis.be/lnk/PS_21885,Gulielmus Hornay (1798-1864),F1N5,"Hornay, Gulielmus"
21886,http://www.odis.be/lnk/PS_21886,Arthur Dauw (1891-1967),F1N5,"Dauw, Arthur"
21887,http://www.odis.be/lnk/PS_21887,Constant De Decker (1924-1994),F1N5,"De Decker, Constant"
21888,http://www.odis.be/lnk/PS_21888,Ambrosius Geerts (1838-1907),F1N5,"Geerts, Ambrosius"
21889,http://www.odis.be/lnk/PS_21889,Jozef Geelen (1919-1988),F1N5,"Geelen, Jozef"
21890,http://www.odis.be/lnk/PS_21890,Laurentius De Smet (1753-1820),F1N5,"De Smet, Laurentius"
21891,http://www.odis.be/lnk/PS_21891,Joannes Daminet (1756-1817),F1N5,"Daminet, Joannes"
21892,http://www.odis.be/lnk/PS_21892,Amandus Canneel (1749-1828),F1N5,"Canneel, Amandus"
21893,http://www.odis.be/lnk/PS_21893,Jeroom Cavereel (1887-),F1N5,"Cavereel, Jeroom"
21894,http://www.odis.be/lnk/PS_21894,Joannes-Baptista De Backer (1795-1871),F1N5,"De Backer, Joannes-Baptista"
21895,http://www.odis.be/lnk/PS_21895,Emiel De Deyne (1902-1996),F1N5,"De Deyne, Emiel"
21896,http://www.odis.be/lnk/PS_21896,Ludovicus Ide (1829-1887),F1N5,"Ide, Ludovicus"
21897,http://www.odis.be/lnk/PS_21897,Joannes Kervyn (1752-1812),F1N5,"Kervyn, Joannes"
21898,http://www.odis.be/lnk/PS_21898,Laurentius Leep (1752-1822),F1N5,"Leep, Laurentius"
21899,http://www.odis.be/lnk/PS_21899,Ovidius Demaeght (1892-1914),F1N5,"Demaeght, Ovidius"
21900,http://www.odis.be/lnk/PS_21900,Petrus De Maeyer (1763-1831),F1N5,"De Maeyer, Petrus"
21901,http://www.odis.be/lnk/PS_21901,Gerard De Mulder (1900-1965),F1N5,"De Mulder, Gerard"
21902,http://www.odis.be/lnk/PS_21902,Carolus De Latte (1850-),F1N5,"De Latte, Carolus"
21903,http://www.odis.be/lnk/PS_21903,Cyriel De Letter (1897-1954),F1N5,"De Letter, Cyriel"
21904,http://www.odis.be/lnk/PS_21904,Eduard Demeulder (1878-1932),F1N5,"Demeulder, Eduard"
21905,http://www.odis.be/lnk/PS_21905,Julius Voet (1862-1928),F1N5,"Voet, Julius"
21906,http://www.odis.be/lnk/PS_21906,Philippus Camerlyn (1727-1810),F1N5,"Camerlyn, Philippus"
21907,http://www.odis.be/lnk/PS_21907,Benignus De Bruyne (1804-1874),F1N5,"De Bruyne, Benignus"
21908,http://www.odis.be/lnk/PS_21908,Alfred De Coninck (1875-1950),F1N5,"De Coninck, Alfred"
21909,http://www.odis.be/lnk/PS_21909,Raphaël Hamerlinck (1918-),F1N5,"Hamerlinck, Raphaël"
21910,http://www.odis.be/lnk/PS_21910,Albert Heynssens (1892-1964),F1N5,"Heynssens, Albert"
21911,http://www.odis.be/lnk/PS_21911,Jules Matthu (1853-1937),F1N5,"Matthu, Jules"
21912,http://www.odis.be/lnk/PS_21912,Dominicus Deloose (1736-1821),F1N5,"Deloose, Dominicus"
21913,http://www.odis.be/lnk/PS_21913,Achiel De Schepper (1870-1956),F1N5,"De Schepper, Achiel"
21914,http://www.odis.be/lnk/PS_21914,Joannes Deschoesitter (1735-1837),F1N5,"Deschoesitter, Joannes"
21915,http://www.odis.be/lnk/PS_21915,Philippus De Temmerman (1809-1882),F1N5,"De Temmerman, Philippus"
21916,http://www.odis.be/lnk/PS_21916,Leonard De Roo (1863-1934),F1N5,"De Roo, Leonard"
21917,http://www.odis.be/lnk/PS_21917,Emile Albrecht (1825-1906),F1N5,"Albrecht, Emile"
21919,http://www.odis.be/lnk/PS_21919,Ludovicus Ampe (1806-),F1N5,"Ampe, Ludovicus"
21922,http://www.odis.be/lnk/PS_21922,Franciscus Boeykens (1794-1817),F1N5,"Boeykens, Franciscus"
21923,http://www.odis.be/lnk/PS_21923,Emiel Bessems (1862-1946),F1N5,"Bessems, Emiel"
21925,http://www.odis.be/lnk/PS_21925,Franciscus Collier (1824-1910),F1N5,"Collier, Franciscus"
21926,http://www.odis.be/lnk/PS_21926,Edward De Bock (1875-1958),F1N5,"De Bock, Edward"
21927,http://www.odis.be/lnk/PS_21927,Petrus De Backer (1796-1834),F1N5,"De Backer, Petrus"
21928,http://www.odis.be/lnk/PS_21928,August De Cremer (1888-1933),F1N5,"De Cremer, August"
21929,http://www.odis.be/lnk/PS_21929,Andreas Loens (1755-1807),F1N5,"Loens, Andreas"
21930,http://www.odis.be/lnk/PS_21930,Livinus De Mil (1797-1873),F1N5,"De Mil, Livinus"
21931,http://www.odis.be/lnk/PS_21931,Robertus de la Kethulle de Ryhove (1855-1910),F1N5,"de la Kethulle de Ryhove, Robertus"
21932,http://www.odis.be/lnk/PS_21932,Frans De Pratere (1849-1924),F1N5,"De Pratere, Frans"
21933,http://www.odis.be/lnk/PS_21933,Joannes De Meyer (1811-1879),F1N5,"De Meyer, Joannes"
21934,http://www.odis.be/lnk/PS_21934,Alphonsus De Poorter (1867-1926),F1N5,"De Poorter, Alphonsus"
21935,http://www.odis.be/lnk/PS_21935,Petrus De Schinckel (1858-1943),F1N5,"De Schinckel, Petrus"
21936,http://www.odis.be/lnk/PS_21936,Hercule De Riemaecker (1847-),F1N5,"De Riemaecker, Hercule"
21937,http://www.odis.be/lnk/PS_21937,Hendrik Gubbels (1874-1950),F1N1,"Gubbels, Noël"
21937,http://www.odis.be/lnk/PS_21937,Hendrik Gubbels (1874-1950),F1N5,"Gubbels, Hendrik"
21938,http://www.odis.be/lnk/PS_21938,Adolphus Marichal (1849-1890),F1N5,"Marichal, Adolphus"
21939,http://www.odis.be/lnk/PS_21939,Carolus Libert (1820-1879),F1N5,"Libert, Carolus"
21940,http://www.odis.be/lnk/PS_21940,Charles De Roo (1793-1880),F1N5,"De Roo, Charles"
21941,http://www.odis.be/lnk/PS_21941,Robert Van Haelst (1901-1967),F1N5,"Van Haelst, Robert"
21946,http://www.odis.be/lnk/PS_21946,Arthur De Meulemeester (1873-1929),F1N5,"De Meulemeester, Arthur"
21948,http://www.odis.be/lnk/PS_21948,Joannes-Baptista De Cuyper (1826-1886),F1N5,"De Cuyper, Joannes-Baptista"
21949,http://www.odis.be/lnk/PS_21949,Theodorus Kock,F1N5,"Kock, Theodorus"
21950,http://www.odis.be/lnk/PS_21950,Isidoor Mathys (1826-1888),F1N5,"Mathys, Isidoor"
25615,http://www.odis.be/lnk/PS_25615,Josephus Dewaele (1890-1959),F1N5,"Dewaele, Josephus"
25617,http://www.odis.be/lnk/PS_25617,Evers (1864-1935),,
25618,http://www.odis.be/lnk/PS_25618,Joannes Evers (1873-1939),F1N5,"Evers, Joannes"
25619,http://www.odis.be/lnk/PS_25619,Philippus Eyckens (1873-1948),F1N5,"Eyckens, Philippus"
25623,http://www.odis.be/lnk/PS_25623,Aloïs Franck (-1887),F1N5,"Franck, Aloïs"
25625,http://www.odis.be/lnk/PS_25625,Henri-Guillaume Franken,F1N5,"Franken, Henri-Guillaume"
25626,http://www.odis.be/lnk/PS_25626,Antonius Frye (1871-1907),F1N5,"Frye, Antonius"
25628,http://www.odis.be/lnk/PS_25628,Franciscus Gerard (1759-1834),F1N5,"Gerard, Franciscus"
25631,http://www.odis.be/lnk/PS_25631,L Geukens (-1933),F1N5,"Geukens, L"
25635,http://www.odis.be/lnk/PS_25635,Jozef Gouverneur (1914-1992),F1N5,"Gouverneur, Jozef"
25636,http://www.odis.be/lnk/PS_25636,Lambertus Grouwels (1851-1933),F1N5,"Grouwels, Lambertus"
25638,http://www.odis.be/lnk/PS_25638,Wim Haegens (1931-2011),F1N1,"Haegens, Wim"
25638,http://www.odis.be/lnk/PS_25638,Wim Haegens (1931-2011),F1N5,"Haegens, Wilhelmus"
25639,http://www.odis.be/lnk/PS_25639,Lambertus Hardy (1771-1825),F1N5,"Hardy, Lambertus"
25640,http://www.odis.be/lnk/PS_25640,Hector Hernalsteen (1893-1970),F1N5,"Hernalsteen, Hector"
25643,http://www.odis.be/lnk/PS_25643,Egidius Huygen (1761-1821),F1N5,"Huygen, Egidius"
25645,http://www.odis.be/lnk/PS_25645,Jan Janssen (1910-1979),F1N5,"Janssen, Jan"
25647,http://www.odis.be/lnk/PS_25647,Judocus Keesen (1770-1842),F1N5,"Keesen, Joannes"
25648,http://www.odis.be/lnk/PS_25648,Hendrik Kerkhofs (1898-1976),F1N5,"Kerkhofs, Hendrik"
25651,http://www.odis.be/lnk/PS_25651,Langen (1876-1925),,
25653,http://www.odis.be/lnk/PS_25653,Henri-François Lefèvre (1901-1994),F1N5,"Lefèvre, Henri-François"
25654,http://www.odis.be/lnk/PS_25654,Pieter Lindemans (1932-1995),F1N5,"Lindemans, Pieter"
25655,http://www.odis.be/lnk/PS_25655,Lode Machielsen (1922-1972),F1N5,"Machielsen, Lode"
25656,http://www.odis.be/lnk/PS_25656,Jozef Maes (1913-1993),F1N5,"Maes, Jozef"
25657,http://www.odis.be/lnk/PS_25657,Bart Mesotten (1923-2012),F1N1,"Mesotten, Bart"
25657,http://www.odis.be/lnk/PS_25657,Bart Mesotten (1923-2012),F1N5,"Mesotten, Jozef"
25658,http://www.odis.be/lnk/PS_25658,Gommaire Moons (1904-1975),F1N5,"Moons, Gommaire"
25659,http://www.odis.be/lnk/PS_25659,Frans Nauwelaerts (1940-2009),F1N5,"Nauwelaerts, Frans"
25661,http://www.odis.be/lnk/PS_25661,Victor Nys (1911-1964),F1N5,"Nys, Victor"
25662,http://www.odis.be/lnk/PS_25662,Henricus Oniaerts (1751-1812),F1N5,"Oniaerts, Henricus"
25663,http://www.odis.be/lnk/PS_25663,Joannes Peeters (1753-1826),F1N5,"Peeters, Joannes"
25664,http://www.odis.be/lnk/PS_25664,Maurits Peeters (1914-1979),F1N5,"Peeters, Maurits"
25666,http://www.odis.be/lnk/PS_25666,Petrus Phlippen (1889-1957),F1N5,"Phlippen, Petrus"
25669,http://www.odis.be/lnk/PS_25669,Hendrik Prijs (1898-1984),F1N5,"Prijs, Hendrik"
25670,http://www.odis.be/lnk/PS_25670,Jozef Ramaekers (1908-1976),F1N5,"Ramaekers, Jozef"
25671,http://www.odis.be/lnk/PS_25671,Jules Renson (1846-1886),F1N5,"Renson, Jules"
25672,http://www.odis.be/lnk/PS_25672,Renier Roebben (1880-1945),F1N5,"Roebben, Renier"
25674,http://www.odis.be/lnk/PS_25674,Louis Saerens (1913-1983),F1N5,"Saerens, Louis"
25675,http://www.odis.be/lnk/PS_25675,August Scheerlinck (1912-1984),F1N5,"Scheerlinck, August"
25677,http://www.odis.be/lnk/PS_25677,Désiré Slachmuylders (1886-1975),F1N5,"Slachmuylders, Désiré"
25679,http://www.odis.be/lnk/PS_25679,Edward Stappers (1922-1999),F1N1,"Stappers, Ward"
25679,http://www.odis.be/lnk/PS_25679,Edward Stappers (1922-1999),F1N5,"Stappers, Edward"
25681,http://www.odis.be/lnk/PS_25681,Jan Stienaers (1930-2009),F1N1,"Stienaers, Jan"
25681,http://www.odis.be/lnk/PS_25681,Jan Stienaers (1930-2009),F1N5,"Stienaers, Johannes"
25683,http://www.odis.be/lnk/PS_25683,Gabriel Tant (1908-1991),F1N5,"Tant, Gabriel"
25686,http://www.odis.be/lnk/PS_25686,Hubert Valvekens (1902-1983),F1N5,"Valvekens, Hubert"
25687,http://www.odis.be/lnk/PS_25687,Paul Valvekens (1897-1944),F1N5,"Valvekens, Paul"
25688,http://www.odis.be/lnk/PS_25688,Lodewijk Van Bel (1908-1981),F1N5,"Van Bel, Lodewijk"
25689,http://www.odis.be/lnk/PS_25689,Lucianus Van Cauter (1911-1977),F1N5,"Van Cauter, Lucianus"
25690,http://www.odis.be/lnk/PS_25690,Laurent Van de Velde (1908-1976),F1N5,"Van de Velde, Laurent"
25691,http://www.odis.be/lnk/PS_25691,Edmond van den Bergh (1884-1962),F1N5,"van den Bergh, Edmond"
25691,http://www.odis.be/lnk/PS_25691,Edmond van den Bergh (1884-1962),F4N5,"Van Den Bergh, Edmond"
25692,http://www.odis.be/lnk/PS_25692,Ernest van der Hallen (1898-1948),F1N5,"van der Hallen, Ernest"
25696,http://www.odis.be/lnk/PS_25696,Josephus Van Gool (1929-1991),F1N1,"Van Gool, Jef"
25696,http://www.odis.be/lnk/PS_25696,Josephus Van Gool (1929-1991),F1N5,"Van Gool, Josephus"
25697,http://www.odis.be/lnk/PS_25697,Emiel Van Hemeldonck (1897-1981),F1N5,"Van Hemeldonck, Emiel"
25698,http://www.odis.be/lnk/PS_25698,Edward Van Hoof (1925-1982),F1N5,"Van Hoof, Edward"
25699,http://www.odis.be/lnk/PS_25699,Jan Van Lee (1907-1968),F1N5,"Van Lee, Jan"
25700,http://www.odis.be/lnk/PS_25700,Theophilus Sanders (1871-1955),F1N5,"Sanders, Theophilus"
25701,http://www.odis.be/lnk/PS_25701,Arthur Van Wesemael (1884-1970),F1N5,"Van Wesemael, Arthur"
25702,http://www.odis.be/lnk/PS_25702,Petrus Sandyck (1779-1842),F1N5,"Sandyck, Petrus"
25703,http://www.odis.be/lnk/PS_25703,Raymond Vanderborght (-1971),F1N5,"Vanderborght, Raymond"
25706,http://www.odis.be/lnk/PS_25706,Joannes Scherpereel (1806-1869),F1N5,"Scherpereel, Joannes"
25709,http://www.odis.be/lnk/PS_25709,Adrianus Verborghstadt (1759-1821),F1N5,"Verborghstadt, Adrianus"
25710,http://www.odis.be/lnk/PS_25710,Leo Verhaeghen (1898-1937),F1N5,"Verhaeghen, Leo"
25711,http://www.odis.be/lnk/PS_25711,Maria Verhegge (1891-1976),F1N5,"Verhegge, Maria"
25713,http://www.odis.be/lnk/PS_25713,Hilduardus Schevernels (1817-1880),F1N5,"Schevernels, Hilduardus"
25714,http://www.odis.be/lnk/PS_25714,Leonardus Vermeulen (1880-1948),F1N5,"Vermeulen, Leonardus"
25716,http://www.odis.be/lnk/PS_25716,Augustinus Vertessen (-1920),F1N5,"Vertessen, Augustinus"
25719,http://www.odis.be/lnk/PS_25719,Jan Volkaerts (-1993),F1N5,"Volkaerts, Jan"
25721,http://www.odis.be/lnk/PS_25721,Petrus Dumortier (1738-1824),F1N5,"Dumortier, Petrus"
25722,http://www.odis.be/lnk/PS_25722,Felix D'Hoop (1839-1881),F1N5,"D'Hoop, Felix"
25723,http://www.odis.be/lnk/PS_25723,Petrus Troch (1803-1835),F1N5,"Troch, Petrus"
25724,http://www.odis.be/lnk/PS_25724,Gerard Walschap (1898-1989),F1N5,"Walschap, Gerard"
25725,http://www.odis.be/lnk/PS_25725,Jean Warzée (1919-1992),F1N5,"Warzée, Jean"
25727,http://www.odis.be/lnk/PS_25727,Jaak Wels (1918-2007),F1N5,"Wels, Jaak"
25728,http://www.odis.be/lnk/PS_25728,Jos Wendelen (-1981),F1N5,"Wendelen, Jos"
25729,http://www.odis.be/lnk/PS_25729,Hubert Weyers (1927-1964),F1N5,"Weyers, Hubert"
25730,http://www.odis.be/lnk/PS_25730,Carolus Schinckel (1812-1875),F1N5,"Schinckel, Carolus"
25733,http://www.odis.be/lnk/PS_25733,Lionel Croucher (1920-1971),F1N5,"Croucher, Lionel"
25736,http://www.odis.be/lnk/PS_25736,August Engels (1891-1954),F1N5,"Engels, August"
25740,http://www.odis.be/lnk/PS_25740,Dierckx (1764-1843),,
25743,http://www.odis.be/lnk/PS_25743,Carolus Fransman (1770-),F1N5,"Fransman, Carolus"
25747,http://www.odis.be/lnk/PS_25747,Jozef Van den Bergh (1901-1971),F1N5,"Van den Bergh, Jozef"
25750,http://www.odis.be/lnk/PS_25750,Anna Hulsmans (1896-),F1N1,"Hulsmans, Anny"
25750,http://www.odis.be/lnk/PS_25750,Anna Hulsmans (1896-),F1N5,"Hulsmans, Anna"
25751,http://www.odis.be/lnk/PS_25751,Petrus Hosten (-1820),F1N5,"Hosten, Petrus"
25752,http://www.odis.be/lnk/PS_25752,Ferdinand Van Schuylenbergh (1907-1983),F1N5,"Van Schuylenbergh, Ferdinand"
25759,http://www.odis.be/lnk/PS_25759,Maurice Cliquet (-1990),F1N5,"Cliquet, Maurice"
25760,http://www.odis.be/lnk/PS_25760,Ernestus Fischer (1858-1942),F1N5,"Fischer, Ernestus"
25764,http://www.odis.be/lnk/PS_25764,Alfons Valvekens (1900-1989),F1N5,"Valvekens, Alfons"
25768,http://www.odis.be/lnk/PS_25768,Florent de Beukelaar (1904-1976),F1N5,"de Beukelaar, Florent"
25808,http://www.odis.be/lnk/PS_25808,Carolus De Vos (1806-1867),F1N5,"De Vos, Carolus"
25809,http://www.odis.be/lnk/PS_25809,Cornelius De Vos (-1805),F1N5,"De Vos, Cornelius"
25810,http://www.odis.be/lnk/PS_25810,Edmundus De Vos (1861-1931),F1N5,"De Vos, Edmundus"
25811,http://www.odis.be/lnk/PS_25811,Franciscus De Vos (1816-1888),F1N5,"De Vos, Franciscus"
25812,http://www.odis.be/lnk/PS_25812,Isidorus De Vos (1816-1841),F1N5,"De Vos, Isidorus"
25813,http://www.odis.be/lnk/PS_25813,Ivo De Vos (1843-1915),F1N5,"De Vos, Ivo"
25814,http://www.odis.be/lnk/PS_25814,Joannes De Vos (1751-1817),F1N5,"De Vos, Joannes"
25815,http://www.odis.be/lnk/PS_25815,Joannes De Vos (1757-1812),F1N5,"De Vos, Joannes"
25816,http://www.odis.be/lnk/PS_25816,Karel De Vos (1852-1946),F1N5,"De Vos, Karel"
25817,http://www.odis.be/lnk/PS_25817,Ludovicus De Vos (1811-1864),F1N5,"De Vos, Ludovicus"
25818,http://www.odis.be/lnk/PS_25818,Maurus De Vos (1742-1818),F1N5,"De Vos, Maurus"
25819,http://www.odis.be/lnk/PS_25819,Petrus De Vos (1801-),F1N5,"De Vos, Petrus"
25820,http://www.odis.be/lnk/PS_25820,Petrus De Vos (1789-1851),F1N5,"De Vos, Petrus"
25821,http://www.odis.be/lnk/PS_25821,Petrus-Carolus De Vos (1797-),F1N5,"De Vos, Petrus-Carolus"
25822,http://www.odis.be/lnk/PS_25822,Remigius De Vos (1865-1889),F1N5,"De Vos, Remigius"
25823,http://www.odis.be/lnk/PS_25823,Victor De Vos (1857-1928),F1N5,"De Vos, Victor"
25824,http://www.odis.be/lnk/PS_25824,Petrus De Wael (1867-1938),F1N5,"De Wael, Petrus"
25825,http://www.odis.be/lnk/PS_25825,Gerard De Waele (1919-2002),F1N5,"De Waele, Gerard"
25825,http://www.odis.be/lnk/PS_25825,Gerard De Waele (1919-2002),F4N5,"Dewaele, Gerard"
25826,http://www.odis.be/lnk/PS_25826,Emilien De Waepenaert de Kerrebrouck (1893-1958),F1N5,"De Waepenaert de Kerrebrouck, Emilien"
25827,http://www.odis.be/lnk/PS_25827,Petrus De Walsche (1740-1821),F1N5,"De Walsche, Petrus"
25828,http://www.odis.be/lnk/PS_25828,Sylvain De Wannemaeker (1886-1916),F1N5,"De Wannemaeker, Sylvain"
25829,http://www.odis.be/lnk/PS_25829,Alphonsus De Wersier (1850-1903),F1N5,"De Wersier, Alphonsus"
25830,http://www.odis.be/lnk/PS_25830,Léopold De Westelinck (1864-1939),F1N5,"De Westelinck, Léopold"
25831,http://www.odis.be/lnk/PS_25831,Joannes De Wever (1753-1812),F1N5,"De Wever, Joannes"
25832,http://www.odis.be/lnk/PS_25832,Petrus De Wilde (1864-1924),F1N5,"De Wilde, Petrus"
25833,http://www.odis.be/lnk/PS_25833,Carolus De Windt (1802-),F1N5,"De Windt, Carolus"
25834,http://www.odis.be/lnk/PS_25834,Petrus De Windt (1813-1855),F1N5,"De Windt, Petrus"
25835,http://www.odis.be/lnk/PS_25835,Alfred De Winter (1870-1932),F1N5,"De Winter, Alfred"
25836,http://www.odis.be/lnk/PS_25836,Franciscus Van Den Benden (1740-1821),F1N5,"Van Den Benden, Franciscus"
25837,http://www.odis.be/lnk/PS_25837,Joannes De Winter (1794-1866),F1N5,"De Winter, Joannes"
25838,http://www.odis.be/lnk/PS_25838,Alberic De Witte (1897-1964),F1N5,"De Witte, Alberic"
25839,http://www.odis.be/lnk/PS_25839,Jozef De Witte (1912-1964),F1N5,"De Witte, Jozef"
25840,http://www.odis.be/lnk/PS_25840,Leo De Witte (1883-1916),F1N5,"De Witte, Leo"
25841,http://www.odis.be/lnk/PS_25841,Petrus De Witte (1807-1868),F1N5,"De Witte, Petrus"
25842,http://www.odis.be/lnk/PS_25842,Désiré De Wolf (1877-1959),F1N5,"De Wolf, Désiré"
25844,http://www.odis.be/lnk/PS_25844,Jan Happel (1901-1968),F1N5,"Happel, Jan"
25845,http://www.odis.be/lnk/PS_25845,Pius De Strooper (1829-1901),F1N5,"De Strooper, Pius"
25846,http://www.odis.be/lnk/PS_25846,Arseen De Sutter (1906-1948),F1N5,"De Sutter, Arseen"
25847,http://www.odis.be/lnk/PS_25847,Oscar De Sutter (1883-1949),F1N5,"De Sutter, Oscar"
